transaction_id,customer_id,transaction_amount,transaction_hour,merchant_category,customer_tenure_days,num_transactions_24h,num_failed_transactions_24h,avg_transaction_amount_30d,is_foreign_transaction,device_type,country,previous_chargebacks,account_age_days,risk_score_external,is_fraud
43313,9884,49.7,13,gambling,195,0,0,63.59,False,mobile,US,0,286,0.6307,1
43314,4528,49.32,23,fashion,339,1,0,38.49,False,mobile,NG,0,347,0.7266,0
43315,3099,42.31,2,restaurant,670,4,0,53.46,False,mobile,FR,0,1048,0.0466,0
43316,7581,51.78,23,fashion,49,1,0,29.8,False,mobile,US,0,370,0.7205,1
43317,7008,101.0,5,grocery,2354,3,0,112.46,False,desktop,US,0,2593,0.0,0
43318,1191,93.88,3,gambling,1517,3,1,35.17,False,mobile,US,0,1613,0.1689,0
43319,6470,391.06,15,utilities,600,0,0,312.26,False,pos,US,0,957,0.0242,0
43320,8314,216.54,19,electronics,3314,0,0,190.31,False,mobile,US,0,3498,0.0001,0
43321,709,19.46,10,grocery,1738,0,1,15.75,False,mobile,GB,0,2049,0.0042,0
43322,5407,31.39,5,restaurant,2667,3,0,29.72,True,pos,GB,0,3036,0.0,0
43323,164,43.69,21,gambling,1484,0,0,53.46,False,desktop,US,0,1716,0.0349,0
43324,2818,122.02,15,grocery,3166,2,0,98.48,False,mobile,BR,1,3425,0.0,0
43325,531,58.82,6,fashion,2185,0,0,34.39,False,mobile,GB,0,2287,0.0009,0
43326,9680,8.0,0,grocery,570,0,0,8.79,False,mobile,US,1,956,0.2126,0
43327,6024,124.58,19,electronics,3246,3,0,107.77,False,mobile,GB,0,3533,0.0,0
43328,9938,31.79,20,fashion,114,2,0,47.12,True,mobile,CA,0,185,0.5243,0
43329,8836,9.44,21,restaurant,52,1,0,4.97,False,desktop,DE,0,346,0.3638,1
43330,3981,24.61,3,other,1646,1,0,12.68,True,pos,US,0,2018,0.0455,0
43331,5121,120.65,17,restaurant,2978,0,1,15.47,False,mobile,US,0,3330,0.0002,0
43332,7108,271.99,1,grocery,1896,1,0,321.77,False,mobile,US,1,2180,0.0018,0
43333,2179,57.53,19,restaurant,2286,0,0,48.61,False,desktop,US,0,2299,0.0,0
43334,603,51.64,4,entertainment,2698,3,0,46.88,True,desktop,US,1,2727,0.0004,0
43335,8429,14.83,19,grocery,2044,0,0,17.82,False,desktop,US,0,2088,0.0004,0
43336,6104,34.04,5,fashion,357,5,0,36.29,False,desktop,US,0,657,0.1924,0
43337,9304,61.79,22,crypto,2930,0,0,53.58,False,desktop,IN,0,3250,0.0004,0
43338,7033,633.78,10,gambling,3345,1,0,311.28,False,desktop,CA,0,3593,0.0,0
43339,2804,114.97,23,electronics,231,2,1,224.92,False,mobile,US,0,314,0.4795,0
43340,2664,94.38,23,utilities,1813,0,0,115.89,False,pos,DE,0,2196,0.0003,0
43341,3309,31.22,20,utilities,87,4,0,33.9,False,tablet,US,0,203,0.572,0
43342,1855,190.29,22,gambling,390,3,0,201.54,False,mobile,US,1,681,0.6625,0
43343,4806,13.99,0,grocery,2749,2,0,19.93,False,desktop,DE,0,2877,0.0002,0
43344,2581,175.58,1,grocery,1401,2,1,193.63,False,tablet,US,0,1601,0.0387,0
43345,8612,40.41,20,travel,459,2,1,17.96,False,desktop,GB,0,645,0.0503,0
43346,7774,41.46,20,utilities,3603,2,0,49.58,False,mobile,US,0,3622,0.0,0
43347,2118,91.34,2,electronics,1979,1,0,60.64,False,mobile,DE,0,2302,0.0006,0
43348,5060,9.38,17,entertainment,2305,1,0,8.41,False,mobile,US,0,2373,0.0002,0
43349,8959,44.72,8,grocery,1547,3,1,48.39,False,tablet,GB,0,1941,0.0518,0
43350,1227,25.61,2,fashion,392,3,0,26.15,False,pos,US,0,761,0.2937,0
43351,7907,81.66,8,grocery,2741,0,0,58.61,False,desktop,CA,0,2811,0.0001,0
43352,2422,52.92,0,grocery,2767,0,0,59.51,False,desktop,US,0,2779,0.0,0
43353,3356,20.35,18,entertainment,1611,4,1,21.74,False,mobile,CA,0,1967,0.0023,0
43354,5512,31.94,20,restaurant,2911,0,1,61.29,False,tablet,CA,0,3274,0.0,0
43355,8127,198.93,12,fashion,1640,0,0,101.2,True,mobile,CN,0,1712,0.0483,0
43356,1938,21.83,9,utilities,2024,1,0,8.33,False,desktop,RU,0,2272,0.0006,0
43357,9273,34.66,12,fashion,3114,1,0,56.88,False,mobile,DE,0,3513,0.0,0
43358,4584,58.44,12,grocery,2585,2,0,55.41,False,mobile,GB,1,2691,0.0003,0
43359,3151,28.45,23,utilities,2603,1,2,27.91,False,mobile,DE,1,2694,0.0002,0
43360,2141,53.65,12,restaurant,2558,1,0,63.53,False,pos,US,1,2691,0.0,0
43361,3122,694.41,11,electronics,3646,0,0,436.2,False,desktop,US,0,3827,0.0,0
43362,3098,68.54,1,crypto,1146,3,0,42.56,False,pos,US,0,1434,0.0353,0
43363,8100,12.38,23,grocery,2619,4,1,25.22,False,mobile,US,0,2776,0.0001,0
43364,4085,593.0,3,grocery,1832,2,0,71.09,False,desktop,DE,0,1993,0.0572,0
43365,3193,17.29,17,fashion,2449,0,0,22.44,False,pos,US,0,2761,0.0,0
43366,1525,169.27,17,grocery,2204,0,0,226.28,False,desktop,IN,0,2341,0.0002,0
43367,6248,57.58,7,restaurant,1658,0,1,48.59,False,desktop,US,1,1736,0.0032,0
43368,3753,341.2,20,crypto,3507,2,0,76.17,False,desktop,IN,0,3883,0.0,0
43369,8218,56.61,6,grocery,3341,2,0,49.8,False,desktop,US,0,3665,0.0,0
43370,1477,53.09,0,grocery,1791,1,0,40.9,False,mobile,US,0,1816,0.0035,0
43371,5838,36.21,10,electronics,126,1,0,58.81,False,pos,NG,1,497,0.5794,0
43372,604,250.63,4,grocery,492,0,0,301.47,False,tablet,FR,0,737,0.0342,0
43373,1253,68.62,2,utilities,271,2,0,61.16,False,desktop,US,0,407,0.3343,0
43374,9804,111.68,22,restaurant,1053,2,1,52.73,False,desktop,GB,0,1133,0.5268,0
43375,6955,96.55,5,fashion,1567,2,0,104.72,False,desktop,GB,0,1749,0.0029,0
43376,5177,25.53,11,grocery,731,0,1,52.44,False,desktop,US,0,1026,0.0264,0
43377,1050,31.14,23,travel,437,1,0,34.13,False,mobile,US,0,549,0.1538,0
43378,136,33.51,16,restaurant,1110,0,1,33.6,False,mobile,US,0,1252,0.0117,0
43379,2581,3368.76,16,grocery,1401,1,0,267.73,False,mobile,US,0,1601,0.0283,0
43380,4810,10.76,21,travel,2942,6,1,14.04,False,mobile,US,0,3158,0.0001,0
43381,745,286.07,0,grocery,2903,0,1,363.9,False,mobile,FR,0,3232,0.0,0
43382,3497,49.51,20,electronics,376,2,2,49.76,False,mobile,US,0,684,0.4391,0
43383,2590,18.37,12,restaurant,1262,0,0,10.16,False,mobile,FR,0,1314,0.1722,0
43384,9239,25.79,9,restaurant,2350,2,0,39.65,True,desktop,CA,0,2718,0.0,0
43385,6216,55.17,20,restaurant,2360,2,0,36.18,False,desktop,GB,0,2695,0.0002,0
43386,5492,16.79,10,travel,2858,2,0,34.61,False,mobile,US,0,3091,0.0,0
43387,4821,64.5,3,electronics,1969,0,0,33.85,False,tablet,US,0,2293,0.0007,0
43388,1514,8.47,22,other,1208,3,0,7.7,False,mobile,US,0,1265,0.003,0
43389,3737,28.12,2,electronics,1384,4,1,45.65,False,pos,US,2,1575,0.1694,0
43390,6084,76.12,21,restaurant,3374,0,0,121.59,False,mobile,NG,0,3538,0.0,0
43391,8416,112.91,5,fashion,225,1,0,68.44,False,desktop,US,0,391,0.5558,0
43392,9568,26.23,14,travel,2137,1,1,22.62,False,mobile,US,0,2226,0.0002,0
43393,6691,58.5,21,utilities,1647,1,0,98.94,False,mobile,US,0,1731,0.0053,0
43394,7503,82.51,15,grocery,2718,2,0,98.72,False,desktop,US,1,2900,0.0001,0
43395,5070,54.83,3,grocery,3498,1,0,56.55,False,tablet,US,0,3631,0.0,0
43396,1958,25.04,2,restaurant,1942,0,0,21.37,False,mobile,US,0,2006,0.0013,0
43397,6833,40.91,6,fashion,1588,2,0,35.91,False,mobile,US,0,1850,0.0007,0
43398,7252,103.24,10,travel,2047,0,0,84.24,False,desktop,NG,1,2066,0.0043,0
43399,2367,79.39,2,restaurant,1231,4,0,111.24,False,tablet,IN,0,1477,0.0359,0
43400,8919,44.95,22,utilities,2572,1,0,50.92,False,desktop,US,0,2724,0.0002,0
43401,5023,142.86,16,restaurant,2492,5,2,202.25,False,pos,DE,0,2772,0.0001,0
43402,6841,120.15,20,grocery,1035,2,0,117.97,False,desktop,US,0,1127,0.0324,0
43403,5144,56.24,18,electronics,2036,3,0,43.62,False,mobile,US,0,2415,0.0001,0
43404,5742,125.78,18,other,2269,1,0,89.7,False,desktop,US,0,2282,0.0005,0
43405,7338,5.38,17,travel,1387,1,1,4.05,False,mobile,GB,0,1625,0.0638,0
43406,2227,117.69,11,grocery,3204,1,0,157.08,False,pos,US,1,3284,0.0,0
43407,7842,9.82,15,grocery,796,3,1,13.24,False,mobile,US,0,960,0.0798,0
43408,3340,17.19,3,fashion,3167,1,0,27.83,False,mobile,US,0,3504,0.0,0
43409,5540,166.29,16,utilities,3618,1,0,69.37,False,pos,IN,0,3894,0.0,0
43410,6053,13.87,8,fashion,1422,0,0,10.8,False,pos,RU,1,1709,0.0086,0
43411,9335,71.68,8,travel,3426,1,0,39.83,False,mobile,FR,0,3806,0.0,0
43412,1776,107.23,4,entertainment,479,2,2,105.78,False,pos,US,0,542,0.0126,0
43413,4201,106.14,0,restaurant,2477,1,0,83.91,False,tablet,US,0,2811,0.0002,0
43414,1050,13.57,16,electronics,437,1,1,23.76,False,mobile,US,0,549,0.1255,1
43415,4236,18.19,0,other,145,2,0,15.43,False,mobile,US,1,421,0.5822,1
43416,7241,37.6,0,fashion,1850,1,1,47.5,False,mobile,US,1,1884,0.0031,0
43417,3133,76.37,8,other,2775,1,0,108.43,False,pos,US,0,3062,0.0,0
43418,6330,53.06,0,electronics,2193,0,0,39.42,False,mobile,US,0,2345,0.0029,0
43419,7385,22.02,17,entertainment,2276,2,0,33.68,False,mobile,US,0,2352,0.0002,0
43420,5449,28.3,11,restaurant,1564,1,1,29.01,False,desktop,IN,0,1882,0.0029,0
43421,8356,19.65,22,restaurant,3599,1,0,20.7,False,pos,US,1,3797,0.0,0
43422,624,20.73,11,restaurant,1522,1,0,20.92,False,desktop,CA,0,1622,0.0013,0
43423,7156,55.41,2,grocery,937,0,0,28.23,False,pos,US,0,1041,0.0427,0
43424,8581,76.21,15,fashion,720,4,0,101.31,False,mobile,US,1,1094,0.4325,0
43425,7572,75.97,18,fashion,3387,1,0,134.35,False,desktop,US,0,3479,0.0,0
43426,4040,211.14,22,electronics,1365,0,1,203.35,False,desktop,US,0,1586,0.0374,0
43427,3099,41.53,3,entertainment,670,2,0,51.73,False,pos,FR,0,1048,0.09,0
43428,1758,119.21,7,restaurant,2222,3,1,75.3,False,mobile,US,0,2506,0.0007,0
43429,4061,127.2,6,grocery,529,2,0,69.04,False,mobile,US,0,853,0.7716,0
43430,2958,326.73,9,restaurant,1775,3,0,186.2,False,pos,US,0,1873,0.0011,0
43431,6453,19.27,8,grocery,3582,0,1,23.53,False,mobile,US,0,3904,0.0,0
43432,1979,58.47,4,utilities,209,0,0,41.0,False,mobile,US,0,590,0.5158,1
43433,56,265.47,18,grocery,160,0,0,40.34,False,pos,US,0,288,0.8754,1
43434,7681,33.11,0,fashion,1304,1,0,45.19,False,mobile,IN,0,1311,0.0481,0
43435,7530,12.16,1,grocery,214,3,0,21.84,False,mobile,US,0,373,0.0532,0
43436,2423,145.29,0,utilities,379,2,0,221.98,False,mobile,US,0,574,0.0461,0
43437,6435,129.82,22,other,2230,4,0,112.29,False,mobile,US,0,2295,0.0031,0
43438,7948,292.33,16,fashion,719,2,0,252.42,False,mobile,US,1,741,0.103,0
43439,3499,31.6,23,other,450,2,0,26.8,False,desktop,US,0,494,0.1595,0
43440,5265,125.22,0,other,3042,1,0,112.49,False,mobile,US,0,3417,0.0,0
43441,2795,76.78,21,grocery,253,0,1,99.39,False,mobile,US,0,438,0.8768,0
43442,2898,43.52,5,fashion,2285,3,0,37.43,False,desktop,CA,0,2558,0.0053,0
43443,3995,31.04,22,fashion,1867,2,0,34.27,False,desktop,US,0,2077,0.0057,0
43444,5677,102.76,17,restaurant,1909,0,1,74.92,True,mobile,US,1,2043,0.0103,0
43445,7415,19.37,20,travel,880,3,0,14.56,False,pos,GB,0,1105,0.1978,0
43446,3151,306.38,17,electronics,2603,0,0,25.55,False,tablet,DE,1,2694,0.0017,0
43447,4396,31.47,19,grocery,1870,2,0,29.72,False,desktop,US,0,2223,0.0007,0
43448,9643,138.21,9,fashion,1641,1,0,108.72,False,mobile,US,0,2015,0.0045,0
43449,9207,103.76,18,other,1340,4,0,91.28,False,desktop,US,0,1732,0.0393,0
43450,1098,52.99,13,entertainment,2757,2,0,40.97,False,mobile,GB,0,3025,0.0001,0
43451,7430,73.53,7,fashion,3111,2,0,90.32,False,desktop,US,0,3112,0.0001,0
43452,6190,283.67,17,restaurant,1700,2,0,272.17,False,tablet,US,0,1717,0.0102,0
43453,6229,30.37,3,entertainment,18,0,0,49.03,False,mobile,US,0,389,0.8612,0
43454,6322,33.93,22,utilities,3586,0,0,31.43,False,mobile,GB,0,3742,0.0,0
43455,4307,51.28,4,fashion,2699,0,2,70.38,False,pos,US,0,3034,0.0,0
43456,8203,8.66,6,grocery,2151,1,0,8.3,False,mobile,US,1,2544,0.0,0
43457,6511,8.63,7,travel,1008,3,2,10.85,False,mobile,US,0,1309,0.1475,0
43458,7148,28.6,3,grocery,1627,0,0,27.26,False,mobile,US,0,1787,0.0249,0
43459,8272,243.71,0,grocery,75,4,0,139.41,False,pos,RU,0,353,0.7719,1
43460,4278,210.08,3,travel,2792,0,0,189.63,False,desktop,US,0,3076,0.0001,0
43461,1162,26.57,8,electronics,1821,3,0,24.5,False,mobile,DE,0,2100,0.0035,0
43462,1023,49.7,1,electronics,3171,1,0,64.67,False,mobile,CN,0,3437,0.0,0
43463,6432,45.22,22,grocery,2730,0,0,39.29,False,desktop,US,0,2755,0.0001,0
43464,4913,24.64,16,fashion,92,3,0,28.99,False,desktop,CA,0,293,0.8635,1
43465,8055,216.78,3,utilities,2547,1,0,146.36,False,mobile,US,0,2558,0.0003,0
43466,462,20.95,14,utilities,513,0,0,18.31,False,mobile,GB,0,833,0.2175,0
43467,566,18.37,20,grocery,865,2,1,17.3,False,mobile,US,0,1259,0.2173,0
43468,7657,9.95,5,fashion,2932,2,0,7.04,False,mobile,CA,0,3133,0.0001,0
43469,9944,42.68,23,entertainment,259,4,0,57.44,False,mobile,US,0,296,0.5037,0
43470,8468,20.45,19,grocery,2822,2,0,30.53,False,tablet,US,0,3185,0.0001,0
43471,4143,9.24,7,travel,597,2,1,11.72,False,mobile,GB,0,909,0.0791,0
43472,8756,21.12,5,other,713,1,0,28.25,False,desktop,GB,0,782,0.1055,0
43473,369,80.44,12,entertainment,81,2,0,76.44,False,pos,US,1,217,0.6463,1
43474,7291,5.05,7,fashion,2453,3,0,8.09,False,mobile,CA,0,2840,0.0,0
43475,1735,91.42,13,grocery,3144,0,0,180.94,False,desktop,BR,0,3331,0.0,0
43476,2837,8.07,18,travel,3524,4,0,11.56,False,pos,IN,0,3571,0.0,0
43477,3416,32.51,1,grocery,1506,0,0,40.83,False,mobile,US,0,1718,0.0053,0
43478,1786,33.11,13,grocery,890,1,0,53.76,False,tablet,US,0,1097,0.0328,0
43479,4963,93.23,12,grocery,3598,0,0,62.28,False,mobile,US,0,3703,0.0,0
43480,4212,122.2,17,electronics,2593,0,0,77.02,False,pos,US,0,2610,0.0046,0
43481,5258,197.95,20,grocery,1054,1,0,223.32,False,mobile,US,0,1073,0.0362,0
43482,3620,30.36,19,electronics,317,0,0,18.85,False,tablet,DE,1,632,0.2176,0
43483,919,46.19,5,entertainment,929,2,0,46.98,False,pos,FR,0,982,0.0128,0
43484,8039,259.64,11,fashion,1184,3,0,58.21,False,mobile,NG,0,1532,0.0282,0
43485,8052,12.87,0,electronics,3457,0,0,18.93,False,mobile,US,0,3666,0.0,0
43486,7206,8.57,18,entertainment,1830,4,0,11.7,False,mobile,NG,0,1949,0.0004,0
43487,6576,123.78,22,grocery,1537,2,0,97.63,False,mobile,US,0,1902,0.0654,0
43488,4721,23.37,5,electronics,2089,1,1,11.81,False,desktop,NG,0,2318,0.0021,0
43489,7390,25.45,21,fashion,2745,1,0,20.52,False,desktop,RU,0,3062,0.0002,0
43490,8690,91.3,6,grocery,2666,4,0,71.41,False,pos,US,0,2918,0.0014,0
43491,7543,37.36,4,entertainment,1352,3,0,31.74,False,pos,US,0,1459,0.0047,0
43492,2538,33.24,14,entertainment,1821,2,0,27.74,False,mobile,US,0,1835,0.0012,0
43493,2023,242.73,10,entertainment,2403,3,0,277.95,False,mobile,US,0,2791,0.0008,0
43494,5630,31.9,8,other,104,1,2,45.52,False,mobile,US,0,325,0.5012,1
43495,3897,30.48,16,restaurant,1944,2,0,26.17,False,pos,US,0,2334,0.0039,0
43496,3402,59.47,21,utilities,3351,3,0,71.55,False,mobile,US,0,3444,0.0,0
43497,9376,61.57,7,fashion,1654,3,0,53.01,False,mobile,US,0,1999,0.0009,0
43498,7352,57.69,3,utilities,3206,5,0,46.36,False,desktop,US,0,3497,0.0,0
43499,4945,48.79,18,grocery,131,3,0,74.41,False,mobile,FR,0,276,0.1673,0
43500,3373,29.11,3,fashion,1127,1,0,32.21,False,desktop,US,0,1137,0.0029,0
43501,2633,30.32,20,gambling,3335,1,0,31.46,False,mobile,CN,0,3361,0.0,0
43502,9970,31.06,12,entertainment,1122,1,0,20.83,False,desktop,US,0,1365,0.1152,0
43503,2922,53.1,18,grocery,2814,1,1,63.08,False,desktop,IN,0,2903,0.0,0
43504,8453,12.13,8,restaurant,2604,2,0,17.66,False,mobile,GB,0,2965,0.0,0
43505,1311,64.45,23,utilities,1914,1,0,85.78,False,pos,US,0,2298,0.0005,0
43506,7632,57.62,15,entertainment,1425,1,0,73.34,False,mobile,BR,0,1550,0.0392,0
43507,4863,24.08,9,entertainment,3256,3,1,59.31,False,desktop,US,0,3485,0.0,0
43508,4468,61.69,19,fashion,3467,2,0,72.63,False,pos,US,0,3616,0.0,0
43509,8071,36.85,20,grocery,227,2,0,42.09,False,mobile,DE,0,263,0.3563,1
43510,555,15.03,22,restaurant,3594,0,0,18.36,False,desktop,FR,0,3965,0.0,0
43511,92,102.79,23,gambling,2938,2,0,96.33,False,desktop,US,0,3337,0.0,0
43512,1045,4.89,21,fashion,2589,1,1,8.43,False,desktop,CA,0,2675,0.0001,0
43513,472,1142.9,4,utilities,2936,2,0,203.55,False,pos,CA,0,3186,0.0024,0
43514,9320,289.63,0,grocery,569,2,0,184.02,False,tablet,US,0,727,0.3361,0
43515,1175,27.38,12,utilities,32,2,0,17.0,False,mobile,CA,0,59,0.5635,0
43516,7851,75.8,7,other,1150,1,0,105.35,False,mobile,US,0,1397,0.0253,0
43517,7532,39.09,6,electronics,2884,0,0,42.79,False,mobile,DE,0,3052,0.0,0
43518,13,31.51,5,entertainment,2686,1,1,40.06,False,mobile,US,0,2947,0.0002,0
43519,2790,94.57,2,utilities,3047,1,1,87.32,False,tablet,US,1,3287,0.0009,0
43520,8055,204.93,6,grocery,2547,2,1,167.05,True,mobile,CA,0,2558,0.0009,0
43521,6504,137.81,0,entertainment,2019,0,1,149.33,False,mobile,DE,0,2074,0.0003,0
43522,7727,80.09,0,crypto,30,0,0,105.94,False,mobile,US,0,190,0.2207,0
43523,8284,7.52,21,electronics,1931,2,0,11.64,False,mobile,US,0,2308,0.0022,0
43524,320,53.26,14,grocery,2806,3,0,43.47,False,desktop,US,0,2926,0.0001,0
43525,6715,26.35,14,fashion,3413,2,1,46.08,False,mobile,US,0,3746,0.0,0
43526,348,80.84,13,electronics,3417,2,0,74.24,True,tablet,US,0,3435,0.0,0
43527,9294,20.92,6,electronics,3353,3,0,14.61,False,mobile,US,0,3524,0.0001,0
43528,4226,343.27,0,other,650,3,1,406.31,False,mobile,RU,0,921,0.1059,0
43529,3143,103.41,20,electronics,1648,1,0,99.84,False,pos,US,0,1660,0.0157,0
43530,1734,31.19,20,utilities,3160,0,1,22.37,False,pos,US,0,3490,0.0,0
43531,6767,51.56,0,fashion,2428,2,0,39.52,False,mobile,US,1,2763,0.0001,0
43532,8179,22.2,16,utilities,2452,4,1,33.52,False,mobile,BR,0,2747,0.0004,0
43533,1078,45.25,4,other,606,2,1,25.94,False,desktop,US,0,753,0.0285,0
43534,9823,76.03,12,entertainment,800,1,0,129.17,False,desktop,US,0,1032,0.0217,0
43535,800,6.08,19,travel,1615,1,0,5.58,False,mobile,NG,0,1631,0.0004,0
43536,7816,8.36,21,electronics,3217,3,0,6.74,False,desktop,CA,0,3542,0.0001,0
43537,686,49.86,4,utilities,2924,1,0,54.35,False,mobile,US,0,3271,0.0,0
43538,2078,127.51,15,entertainment,1607,1,0,173.94,False,pos,RU,1,1695,0.0115,0
43539,1573,63.43,13,electronics,2680,0,0,86.14,False,tablet,US,1,3004,0.0001,0
43540,1692,48.22,2,restaurant,3248,1,1,33.46,False,mobile,DE,0,3603,0.0002,0
43541,8573,38.77,0,crypto,3300,2,0,20.17,False,desktop,US,0,3542,0.0,0
43542,6625,10.75,10,fashion,1938,2,1,18.76,True,mobile,BR,0,2067,0.0007,0
43543,9726,4.32,9,grocery,991,2,0,5.5,False,tablet,CA,0,1014,0.1691,0
43544,2205,12.26,1,fashion,1659,3,0,10.63,False,desktop,US,0,1877,0.0218,0
43545,1897,59.1,23,grocery,2097,3,0,61.87,False,tablet,US,0,2309,0.0004,0
43546,1650,81.59,15,restaurant,3053,4,0,54.0,False,tablet,BR,0,3199,0.0,0
43547,8332,90.23,2,utilities,909,1,1,90.14,False,mobile,FR,0,1067,0.0439,0
43548,3273,44.57,8,restaurant,2382,1,0,52.36,True,tablet,US,0,2577,0.0004,0
43549,5972,14.33,10,grocery,881,0,0,30.41,False,mobile,GB,1,961,0.0073,0
43550,3402,112.71,9,grocery,3351,1,0,122.89,False,pos,US,0,3444,0.0,0
43551,5361,132.75,14,grocery,2389,0,0,16.16,False,desktop,BR,1,2541,0.0017,0
43552,6881,50.77,9,fashion,1152,1,2,63.41,False,mobile,US,0,1438,0.0111,0
43553,1175,11.93,14,restaurant,32,1,0,13.17,False,mobile,CA,0,59,0.2367,1
43554,9041,83.93,16,grocery,2678,1,0,68.1,False,mobile,CA,0,3018,0.0,0
43555,3041,26.95,6,utilities,1443,2,0,19.65,True,tablet,US,0,1469,0.0074,0
43556,1642,7.24,19,grocery,185,3,0,16.46,False,desktop,US,0,463,0.1956,0
43557,7856,514.03,11,utilities,3025,0,0,54.09,False,mobile,US,0,3410,0.0,0
43558,9966,35.26,8,other,1135,4,2,33.33,False,mobile,GB,0,1529,0.2642,0
43559,3275,51.39,7,entertainment,888,2,0,42.52,False,mobile,CA,0,1258,0.0255,0
43560,4068,10.97,15,grocery,1538,1,0,7.66,True,pos,BR,0,1587,0.1982,0
43561,1866,12.01,6,fashion,1478,2,0,7.75,False,pos,CA,0,1601,0.0099,0
43562,240,12.78,22,fashion,2290,0,0,22.99,False,mobile,US,0,2492,0.0009,0
43563,1335,258.01,8,electronics,1948,0,0,61.51,False,mobile,US,0,2187,0.0015,0
43564,9575,60.51,0,travel,2597,0,1,76.87,False,mobile,NG,0,2836,0.0001,0
43565,8842,59.0,3,gambling,1114,1,0,52.63,False,desktop,US,0,1136,0.346,0
43566,7960,115.54,8,fashion,2380,2,1,140.75,False,desktop,CA,0,2630,0.0005,0
43567,9420,363.22,22,electronics,1265,1,0,325.72,False,desktop,BR,0,1510,0.0076,0
43568,6319,37.58,17,utilities,1701,1,1,42.7,False,mobile,US,0,1805,0.0444,0
43569,3887,1166.55,6,fashion,304,3,0,290.37,False,tablet,RU,0,420,0.9564,1
43570,2605,22.79,9,fashion,2768,0,0,23.94,False,mobile,US,0,3105,0.0001,0
43571,7553,8.34,15,grocery,1824,2,1,9.0,False,mobile,US,1,2026,0.0015,0
43572,6879,29.69,20,fashion,2171,1,0,53.49,False,mobile,US,0,2245,0.0001,0
43573,4830,11.96,10,entertainment,1778,3,0,28.43,True,desktop,GB,0,2041,0.0011,0
43574,6220,17.68,16,restaurant,3423,1,0,17.97,False,mobile,CA,2,3663,0.0,0
43575,6426,17.54,20,restaurant,2886,2,0,15.11,False,desktop,US,0,3153,0.0,0
43576,4352,35.6,20,utilities,2066,3,0,63.75,False,desktop,DE,0,2068,0.0009,0
43577,2050,156.25,13,entertainment,2409,2,0,195.0,False,mobile,DE,0,2744,0.0,0
43578,2163,27.9,10,gambling,1471,3,0,37.7,False,mobile,US,0,1540,0.0231,0
43579,1274,87.69,16,electronics,2465,3,1,87.69,False,desktop,US,0,2570,0.0006,0
43580,1296,44.09,17,grocery,1879,2,0,48.28,False,mobile,BR,0,1911,0.0024,0
43581,3917,27.9,6,utilities,244,2,0,44.88,False,mobile,US,0,300,0.4927,0
43582,2185,48.1,14,grocery,2314,3,0,102.81,False,mobile,CA,0,2334,0.0005,0
43583,478,121.76,9,entertainment,66,1,0,106.65,False,tablet,US,0,241,0.7997,1
43584,3353,8.64,15,fashion,387,1,0,12.67,False,mobile,DE,0,523,0.0654,0
43585,1301,86.94,5,gambling,2773,2,0,51.76,False,mobile,US,0,3166,0.0001,0
43586,7002,353.88,10,crypto,1512,0,1,286.24,False,mobile,US,0,1519,0.0169,0
43587,4978,129.97,5,electronics,405,0,0,92.09,False,mobile,CA,0,469,0.0592,0
43588,360,878.9,15,electronics,2733,1,0,102.7,False,mobile,DE,0,2944,0.0001,0
43589,1618,43.23,17,crypto,1852,0,1,48.4,False,tablet,US,1,1877,0.0042,0
43590,230,213.38,10,grocery,646,1,0,161.63,False,pos,US,0,692,0.0984,0
43591,2547,46.89,0,fashion,2902,0,0,42.72,False,mobile,BR,0,3229,0.0001,0
43592,1632,16.0,6,fashion,3276,1,0,6.67,False,desktop,US,0,3593,0.0,0
43593,1017,142.32,18,restaurant,1402,1,0,43.33,False,tablet,US,0,1750,0.0194,0
43594,1995,181.23,1,restaurant,2752,2,0,169.77,False,mobile,US,1,3126,0.0,0
43595,6863,28.69,18,utilities,656,4,0,41.52,False,mobile,US,0,739,0.0528,0
43596,225,172.8,15,travel,2634,1,1,108.98,False,mobile,DE,0,2934,0.0001,0
43597,1760,97.5,13,electronics,2121,3,1,86.28,False,mobile,CA,0,2233,0.0012,0
43598,5342,10.06,21,travel,2243,2,0,11.86,False,pos,RU,0,2639,0.0005,0
43599,3064,71.74,1,travel,465,2,0,60.53,False,desktop,CN,0,861,0.0998,0
43600,4660,4.73,7,fashion,1818,3,0,6.05,False,desktop,US,0,1988,0.0011,0
43601,9879,80.39,16,grocery,1926,0,0,90.21,False,mobile,US,1,2077,0.0005,0
43602,2695,10.86,1,grocery,3413,2,0,10.27,False,tablet,US,0,3580,0.0,0
43603,8651,91.13,6,fashion,3251,1,0,59.34,False,pos,GB,0,3549,0.0,0
43604,74,47.68,13,entertainment,475,1,0,29.84,False,desktop,FR,0,833,0.2647,0
43605,3576,15.74,20,grocery,2505,1,1,19.58,False,tablet,BR,0,2792,0.0002,0
43606,2808,227.23,13,utilities,1134,2,0,103.11,False,desktop,IN,0,1343,0.0313,0
43607,6541,47.92,7,utilities,3425,4,0,32.17,False,mobile,RU,1,3769,0.0,0
43608,9786,32.18,16,utilities,1614,2,0,12.44,False,desktop,US,0,1618,0.0063,0
43609,5971,141.0,11,travel,2722,1,0,160.88,False,mobile,US,0,3024,0.0,0
43610,5085,7.91,17,crypto,1897,0,0,8.15,False,pos,US,0,1981,0.0143,0
